date,time,co,so2,pm10
1401/12/09,14,0.69126335,6.14743491,92.97777748
1401/12/09,15,0.70135205,5.71278238,81.31609217
1401/12/09,16,0.70171095,6.83964348,75.13461558
1401/12/09,17,0.99712866,9.19549783,77.91964277
1401/12/09,18,1.08201634,10.3335681,81.87356313
1401/12/09,19,1.64349089,9.31380288,88.79885038
1401/12/09,20,2.60404035,11.27232424,96.7701149
1401/12/09,21,3.30221486,12.29045653,117.35833359
1401/12/09,22,3.08678859,12.35237702,103.57291667
1401/12/09,23,2.43912347,12.40869474,88.45833333
1401/12/10,0,2.01564968,9.77414672,77.31609217
1401/12/10,1,2.48971,9.0846287,77.96839078
1401/12/10,2,2.57088202,7.21393347,89.76923052
1401/12/10,3,3.24121177,8.70866628,98.71551704
1401/12/10,4,2.81347458,7.75240572,146.03999964
1401/12/10,5,2.70315919,7.89515813,91.63793119
1401/12/10,6,2.88825536,8.66228708,87.08928553
1401/12/10,7,7.36899292,11.1083258,87.0
1401/12/10,8,7.01138147,17.21467511,127.79310354
1401/12/10,9,3.85862837,16.34883952,173.54597727
1401/12/10,10,3.13067494,23.3686506,118.55357107
1401/12/10,11,1.53036327,16.36567108,141.2097702
1401/12/10,12,1.11861839,18.55787754,97.32183901
1401/12/10,13,0.85589678,21.27493954,96.0
1401/12/10,14,0.7644944,17.35752527,77.03236390233333
1401/12/10,15,0.78052079,14.99056506,66.65008124636665
1401/12/10,16,0.83069359,15.0099829,64.93549591724333
1401/12/10,17,0.85429908,10.14671095,66.555460028573
1401/12/10,18,1.11352752,9.40864547,64.12981272273856
1401/12/10,19,1.94930579,8.15801108,61.77329234598823
1401/12/10,20,2.93833588,12.78851978,70.09984810146314
